news_num,news_content,sentiment_score,sentiment_category
news69,China taken pivotal step toward semiconductor selfreliance successful development first domestically produced tandemtype highenergy hydrogen ion implanter breakthrough directly addresses critical vulnerability chip manufacturing supply chain said industry experts new system named POWERH developed China Institute Atomic Energy China National Nuclear Corp ends Chinas longstanding reliance foreign equipment highenergy ion implantation key process fabricating advanced power semiconductors said milestone fills major technological gap also strengthens Chinas resilience external tech restrictions accelerating nations push localize core semiconductor manufacturing capabilities said institute development POWERH signifies China mastered fulllink RD technology tandemtype highenergy hydrogen ion implanters said ion implanter considered one four major essential tools semiconductor manufacturing alongside photolithography machines etching equipment thinfilm deposition systems China made strides latter categories highenergy ion implantation remained persistent bottleneck domestic manufacturers historically relying almost entirely imports Pan Helin member Expert Committee Information Communication Economy part Ministry Industry Information Technology said believes development tandemtype highenergy hydrogen ion implanter filled critical technological gap China significantly reducing countrys reliance foreign equipment manufacturing highvoltage power chips IGBT insulated gate bipolar transistor power semiconductor device enhance domestic selfsufficiency semiconductor production equipment accelerating replacement imported tools domestically produced alternatives said global semiconductor industry currently navigating period unprecedented expansion structural transformation driven primarily artificial intelligence revolution deepening geopolitical divisions start market approaching historic trillion valuation AI chips emerging dominant revenue driver according market forecasts International Data Corp Global semiconductor revenue surged percent reach billion AI processors highbandwidth memory networking chips accounting nearly onethird total sales according Gartner market report China already possesses significant scale advantages IGBT semiconductor manufacturing successful localization advanced equipment technology Chinas technological autonomy IGBT production strengthened said Pan stable secure domestic equipment supply chain undoubtedly enable China leverage expand existing scale advantages IGBT sector Lin Boqiang director China Center Energy Economics Research Xiamen University concurred saying success represents watershed moment domestic semiconductor industry achievement merely incremental upgrade manufacturing capability strategic decoupling foreign dependency critical chokepoint technology said Lin said securing autonomous control musthave equipment ranked among four core chip manufacturing tools Chinas supply chain security significantly fortified especially urgent governments worldwide investing big localize manufacturing export controls critical materials gallium germanium sensitive technologies creating structural shortages said particularly crucial burgeoning new energy vehicle smart grid sectors devices like IGBT chips rely heavily deeplevel ion doping said Lin domestication tool expected reduce manufacturing costs drastically cut maintenance downtime thereby accelerating rollout efficient higherperformance power modules essential achieving dual carbon goals added successful development POWERH tandemtype highenergy hydrogen ion implanter also strengthen security global semiconductor production supply chains localized production expected insulate strategic industries volatility global trade policies tariffs leaders currently rank top operational concern said,0.09293569333891918,neutral
news70,DAVOS Switzerland new global roster highimpact MINDS Meaningful Intelligent Novel Deployable Solutions organizations announced World Economic Forum WEFs Annual Meeting Tuesday China accounting nearly half recognized solutions since launch first batch last year new report titled Proof Promise Insights RealWorld AI Adoption MINDS Organizations jointly released WEF Accenture independent assessment council composed business executives industry experts analyzed hundreds cases countries regions spanning industries including healthcare energy infrastructure selected MINDS organizations aiming showcase realworld highimpact AI application cases AI offers extraordinary potential yet many organizations remain unsure realize said WEF Managing Director Chief Technology Officer Stephan Mergenthaler selected use cases show possible ambition translated operational transformation WEFs th Annual Meeting taking place Jan DavosKlosters Switzerland theme Spirit Dialogue convening leaders business government international organizations civil society academia,0.17433712121212122,positive
news71,university research institute laboratories Beijing set open middle school teachers students city expands efforts link scientific research closely classroom teaching Ahead two sessions due open weekend yearly gathering citys top legislature political advisory body Li Yi director Beijing Municipal Education Commission said capital turning experimental theories education practice concept classes cotaught scientists teachers futuristic idea becoming reality Beijing said accordance plan university researchers support middle school curricula students gain access laboratories research facilities normally reserved higher education Officials said aim narrow gaps different stages education allow students learn handson experiments projectbased exploration Li said Beijing building open integrated education system encouraging students move beyond traditional subject boundaries campus limits strengthening links education industry scientific research Chaoyang district several universities already opened laboratories primary secondary school students allowing carry experiments alongside university professors Chaoyang district government partnered five universities Beijing University Chemical Technology University International Business Economics Beijing University Chinese Medicine Beijing Institute Fashion Technology China Womens University establish Science Technology Branch Beijing Academy school public comprehensive middle school part Beijing Academy Education Group students already taken part scientific experiments artificial intelligence courses universities found experience rewarding said Yu Ruili Communist Party China chief Science Technology Branch Beijing Academy Similar partnerships formed Haidian district universities including Beijing Institute Technology Beihang University signed agreements recent years Chaoyang Dongcheng districts open laboratories younger students initiative also draws major scientific infrastructure across capital Beijing Huairou National Comprehensive Science Center one Beijings three major science hubs students invited explore largescale national research facilities program aims decode nations key instruments Zhongguancun often described Chinas technology hub Beijing launched AI academy youth collaboration Zhongguancun Academy program runs AI experience camps middle school students aims identify train young talent early stage broader strategy involves coordinating offcampus laboratories science venues training bases create Li described boundaryless learning environments approach attracted international attention Christopher Fowler deputy headmaster Brighton College United Kingdom visited Beijing Academy December reviewed cooperative programs leading Beijing universities breathtaking see students research educational experiments fostering creativity aspire see students said future Li said Beijing plans introduce home science toolbox initiative strengthen cooperation among families schools communities feedback international local school leaders expected shape next stage program,0.05303030303030303,neutral
news72,Chinese biometric technology firm Saint Deem launched first dedicated veinrecognition manufacturing line marking step toward largescale commercialization technology industry experts said could reshape digital identity verification industry production line located Huainan East Chinas Anhui province designed produce million veinrecognition modules authentication devices annually targeting applications ranging consumer electronics payments vehicles smart infrastructure company said new factory spans square meters includes cleanroom SMT surface mount technology production assembly packaging lines first specialized manufacturing line China dedicated solely veinrecognition products filling gap countrys biometric supply chain company said Vein recognition identifies individuals analyzing patterns veins beneath skin gaining attention governments companies seek secure alternatives passwords fingerprints facial recognition become increasingly vulnerable spoofing AIgenerated forgeries Vein recognition offers biometric technologies struggle guarantee internal live extremely difficult replicate said Qian Haomin coCEO Saint Deem production line company shifting RDdriven model new stage driven dual engines RD manufacturing Saint Deem spent years developing veinrecognition algorithms hardware software platforms Huainan plant intended springboard wider global adoption emphasized goal sell devices make vein recognition trusted universal key connecting people securely digital physical worlds Zhang Zhiqiang mayor Huainan said vein recognition another biometric tool strategic technology future digital infrastructure help develop emerging industries helping traditional sectors upgrade secure digitalization parallel industry forum standards applications Zheng Zhiming academician Chinese Academy Sciences leading expert AI data systems said conventional identity systems struggling keep pace increasingly sophisticated attacks Passwords onedimensional QR codes twodimensionalZheng said Vein recognition operates three dimensions Higher dimensionality means greater randomness fundamentally stronger security added AIgenerated deepfakes synthetic identities proliferate veinbased authentication could become critical security anchor complex digital systems Saint Deems technology already deployed palmvein payment systems smart locks public transport highsecurity environments according company partners one example Chengde Public Transport Group Hebei province rolled palmvein payments bus passengers reducing reliance cards QR codes Industry experts said consumer markets could provide next growth engine China sold million smart locks penetration remains relatively low leaving room highersecurity solutions technology moves toward mass adoption experts stressed need unified technical security standards prevent fragmentation ensure trust Zheng Yinfei professor Zhejiang University expert standardization said Establishing evaluation security benchmarks essential protect users unlock industrys full value,0.0536997885835095,neutral
news73,Chinese companies shifting traditional overseas expansion model built exporting products chasing scale toward one defined deep localization digital integration service differentiation moving beyond merely going truly going said analysts business leaders strategic evolution coincides steady rise Chinas outbound direct investment According Ministry Commerce first months Chinas total outbound direct investment rose percent yearonyear billion Nonfinancial outbound direct investment reached billion spanning countries regions Beyond headline figures say profound change lies Chinese firms invest operate abroad Roland Berger global consulting firm describes transition move toward highquality globalization latest flagship annual report consultancy noted era relying primarily capacity exports cost advantages giving way phase demands stronger operational depth governance capability local integration consumerfacing sectors experience accumulated Chinas highly competitive domestic market increasingly becoming advantage overseas particularly digital execution user engagement Tripcom Group Chinas largest online travel agency made service differentiation core pillar expands internationally company operates hour humanstaffed customer service globally covering languages agents scale rarely seen global travel industry level service goes overseas local customers experience user stickiness naturally higher said Qin Jing vicepresident Tripcom Group forum hosted China News Service December added Chinabased companies clear advantage service execution become basic infrastructure home remains uneven globally Success often hinges granular localization Japan Qin said travelers frequently filter hotels based whether offer smart toilets feature used percent Japanese users searching platform platforms didnt build differentiated labels products Qin said adding companys overseas business posted tripledigit annual growth rates recent years result Beyond service Chinese brands leveraging digital technology embed daily lives overseas consumers Ashley Wu senior director business development Trade Desk China global advertising technology firm said challenge longer simply gaining exposure embedding brands overseas consumers daily media environments key change see Chinese brands going going truly entering overseas consumers everyday language cultural context Wu said requires coordination data technology content rather reliance single platforms added cited strategy Govee Chinese smart home brand used programmatic advertising across connected TV digital formats United States controlling exposure frequency targeting younger demographics Govee saw purchase intent increase percent conversion rates significantly outperforming social media advertising alone Despite successes challenges brand recognition persist Beijing Ultrapower Software major mobile game developer derives percent mobile game revenue overseas markets including United States Japan South Korea Yet Zhang Kaiyan companys secretary board chief brand officer admits gap product popularity brand awareness competitiveness still lies mainly product strength brand recognition Zhang saidA US player may know made game even country comes stay simply product good,0.0524942396313364,neutral
news74,Panelists Davos panel Wednesday said Washington Beijing last years bouts economic pressure countermeasures leaning toward practical risk management strengthening communication channels crisis guardrails keep frictions trade technology flashpoints escalating Graham Allison Harvard professor written extensively Thucydides Trap cautioned treating nearterm easing USChina tensions permanent settlement landing point permanent place land likely Allison said panel discussion US China Land World Economic Forum Davos Looking ahead said relationship shaped mutual deterrence sides demonstrated ability inflict significant harm awareness suggested stabilizing effect mutual deterrence us significant harm certain stabilizing effect Allison said Douglas Dillon professor government Harvard Kennedy School noted addition toplevel diplomacy may set tone longterm stability also requires forensic approach governance constant lowerlevel technical communication prevent accidents turning catastrophes need least one two levels assistance continuous candid private conversations potential misunderstandings said citing Bidenera channel US National Security Adviser Jake Sullivan Chinese Foreign Minister Wang Yi example advance communication intended reduce miscalculation Allison also noted US beginning view China fullscale economic peer realization believes reflects realism Washington Also speaking panel discussion former Australian prime minister current Ambassador United States Kevin Rudd said key challenge USChina relations seek final endpoint build practical mechanisms manage strategic competition reduce risk crisis conflict war Rudd said core question whether bilateral relationship management framework possible long called managed strategic competition Without unmanaged strategic competition end confrontation leaving world stand back wait Grahams Thucydides logic unfold problematic consequences said also said sides appear interested stabilizing relationship year ahead different partly overlapping reasons added think possible project beyond Rudd distilled complex USChina relationship three specific arenas determine temperature global order three Ts tariffs technology Taiwan Angela Zhang Huyue law professor University Southern California said optimistic relationship could stable year year ago three reasons First said Washington started recognize containment strategy maximum pressure worked intended may even accelerated Chinas rise technological gap narrowed Second said last years trade war economic turmoil helped sides identify others choke points reducing uncertainty risk miscalculation clarifying vulnerabilities strengths Lastly said neither side appetite instability strong incentives keep relationship steady law professor argued technology contest fluid many policymakers assume pressure sometimes producing unintended consequences Could imagine one day scenario America actually wants China buy chips like wants buy soybeans joke Zhang said Another panelist US Senator Christopher Coons said bipartisan support cleareyed engagement China two countries economically intertwined face serious security tensions pressing issue artificial intelligence also noted opportunities establish framework work China said risks accidents misunderstanding remain high part arent enough lines communication militaries Zhao Hai director international politics studies National Institute Global Strategy Chinese Academy Social Sciences pushed back narrative tech war suggesting existential risks AI require bilateral regulation rather containment said AI zerosum contest shared challenge warning advances technology could threaten humanitys common security reestablish governmenttogovernment peopletopeople talks regulate AI minimize negative impact societies said expert also said advocated formal multilevel mechanisms regulate relationship hopefully continuous dialog two top leaders maintain least stability bilateral relationship top improve strategic reassurance trust two countries said,0.056022167487684724,neutral
news75,AIdriven integration advanced manufacturing becoming decisive force transformation Chinas manufacturing powerhouse intelligent technologies increasingly reshape factory floors industrial systems nationwide industry officials experts said Recent breakthroughs artificial intelligence made deep integration advanced manufacturing intelligent technologies inevitable essential according Zeng Jianping deputy secretarygeneral National Manufacturing Strategy Advisory Committee critical factor transformation upgrading highquality development Chinas manufacturing sector next decade Zeng said media briefing hosted AllChina Journalists Association Wednesday Latest data Ministry Industry Information Technology MIIT showed AI already applied percent business scenarios Chinas leadingtier smart factories giving rise AI models tailored vertical industrial applications advances also driven largescale deployment key intelligent manufacturing equipment systems industrial software solutions new generation industrial intelligent agents equipped sensing decisionmaking execution capabilities accelerating shift intelligent manufacturing automation toward autonomy Xie Cun head information communications development department MIIT said Wednesdays briefing Empowered AI technologies manufacturing plants across China rapidly enhancing intelligence customization capabilities Haiers leadingtier smart factory Qingdao Shandong province AIdriven intelligent scheduling system enables factory generate optimal production adjustment plans effectively resolving longstanding tension customized demand largescale manufacturing efficiency According company data system boosted scheduling efficiency percent improved efficiency bestselling product lines percent cut workinprogress inventory percent last year Haier built global lighthouse factories nationallevel green factories one leadingtier smart factory reflects broader shift Chinas manufacturing sector toward new stage characterized tiered cultivation systematic upgrading intelligent capabilities Earlier month eight government departments jointly issued action plan AI manufacturing sets goal achieving secure reliable supply key AI technologies ensuring China remains world leader industrial scale empowerment capacity plan also calls deep application three five generalpurpose large AI models manufacturing development industryspecific models broad coverage creation highquality industrial data sets promotion typical application scenarios,0.24099176286676288,positive
news76,BEIJING Beijing municipality leads Chinese cities number registered artificial intelligence AI models citys mayor Yin Yong said Sunday delivering government work report annual session Beijing Municipal Peoples Congress number registered launched large AI models Beijing consistently ranked highest nationwide Yin said highlighting citys significant advancements developing core AI ecosystem including establishment pilot application bases AI sectors like healthcare manufacturing scientific research report noted added value Beijings digital economy grew percent yearonyear According Beijing Artificial Intelligence Industry White Paper released municipal science commission Nov Beijing home AI firms registered large AI models highest number among Chinese cities white paper provided preliminary estimates suggesting Beijings total AI industry scale exceeded billion yuan billion full year following yearonyear growth percent core AI industry first half year reached billion yuan Commercial models developed leading Beijingbased companies Baidus Ernie ByteDances Doubao Zhipu AIs GLM Moonshot AIs Kimi delivered toptier performance par leading international standards,0.02036340852130326,neutral
news77,deepening ties multiple partners based national interests developing countries grown pivotal middle force increasingly polarized world world economy trudged forward amid intensifying geopolitical rivalry Ukraine crisis frequent regional conflicts climate change combined food energy security crises According World Bank million people globally lived extreme poverty Concurrently Westerndominated architectureof global governance showed signs faltering Following Donald Trumps return White House closure flagship foreign aid agency US Agency International Development precipitated percent yearonyear drop total official development assistance developed countries donor nations following suit dealt significant blow traditional multilateral development governance system undercurrent protectionism continued surge Trade policies characterized high tariff barriers promotion industrial reshoring friendshoring severely disrupted global supply chains dampened trade growth International Monetary Fund forecast global economic growth would slow percent percent Performance across advanced economies particularly weak G forecast expand average rate percent United States eurozone Japan expected grow percent percent percent respectively marking notably diminished contribution worldwide growth Amid shifting tides global economic decentralization Global South comprising emerging markets developing economies displayed striking resilience vitality face headwinds economies projected expand percent aggregate pace three times G average set contribute close percent global growth outperformance fueled distinct regional dynamism across emerging markets developing economies Asia leads globally expected growth percent Chinas sustained recovery manufacturing rebound across Southeast Asia partly offset dampening effects external trade tensions SubSaharan Africa forecast grow percent supported stabilizing commodity prices gradually materializing benefits deeper regional integration driven African Continental Free Trade Area Even regions moderate expansions Latin America Caribbean percent facing conflictrelated challenges Middle East percent internal structural adjustments continued regional cooperation fostering positive momentum IMF indicates Global South longer vulnerable zone world economy emerged critical new engine driving growth amid global adversity momentum Global South reflects passing phase culmination sustained strategic choices cooperation forged decades Confronted intensifying majorpower competition vast majority nations consciously refused take sides adopting instead pragmatic nonaligned foreign policies leveraging collective agency deepen ties multiple partners based national interests grown pivotal middle force increasingly polarized world order strategic autonomy secured broader policy space unlocked diversified pathways growth Mechanisms centered SouthSouth cooperation transforming vision tangible growth drivers Major initiatives platforms expansion BRICS cooperation mechanism highquality Belt Road cooperation AfCFTA advancinghard connectivity infrastructure andsoft connectivity rules standards peopletopeople exchanges scope cooperation swiftly expanding beyond traditional sectors roads ports energy new frontiers digital economy green technology artificial intelligence United Nations Conference Trade Development report indicates SouthSouthtrade expanded around percent first half surpassing global average percent Asia contributed largest share world trade growth solidifying role core driving force global supply chains Consequently resilient internal circulation cooperation network less dependent traditional Northern markets taking shape accelerated pace Simultaneously Global South actively seizing green digital transitions strategic opportunities leapfrog development green front climatepragmatic approach prevails Nations integrate emissions reduction development goals treating clean energy new growth lever instance Indonesia building domestic battery industry Chile advancing national lithium strategy aiming move global value chain digital realm Africas continentwide digital transformation vision Southeast Asias push attract semiconductor electric vehicle supply chains many countries skipping traditional industrial phases momentum supported large youth populations growing middle class andmore integrated resilientregional industry chains Together factors creating virtuous cycle consumption upgrading driving industrial upgrading within domestic markets serve crucial buffer external shocks Looking ahead challenges remain formidable IMF forecasts slowdown global growth percent Gs average growth projected percent percent US percent eurozone percent Japan Global South faces complex landscape internal external challenges Internally pronounced structural contradictions persist Governance capacity policy continuity require strengthening many economies remain locked midtolow positions global value chains heightening systemic vulnerability Externally exposed dollarcentric international monetary system financial volatility voice global economic governance remains inadequate stability multilateral trading system threatened protectionism technological disruptions rise AI risk exacerbating existing digital divides committed member major development partner Global South China continuously advancing highstandard openingup collaborating others address common challenges highquality Belt Road cooperation fosters multidimensional connectivity sharing capital also technology expertise development experience electric vehicle supply chains Southeast Asia digital infrastructure hubs Africa efforts help partner countries move global value chains Chinas proposals including Global Development Initiative Global Security Initiative Global Civilization Initiative Global Governance Initiative offer constructive pathways enhancing global governance Meanwhile institutions initiated cofounded Asian Infrastructure Investment Bank New Development Bank become key actors bridging global development financing gap efficient pragmatic operational models former Ethiopian president Mulatu Teshome remarked Understanding China Conference success stories registered Chinese path modernization model offer new option developing nations Wan Zhe,0.025068102629078236,neutral
news78,Chinas financial sector must develop stronger sense urgency accelerate transition toward greater market orientation digital intelligent transformation internationalization enhance competitiveness needs allocate vast pools capital effectively seize opportunities arising rapid emergence technologydriven enterprises deliver solid returns capital providers create broader room development th FiveYear Plan period financial sector face challenges opportunities main challenges stem already large scale financial assets narrowing interest margins financial institutions diminishing sustainability traditional profit models time significant opportunities lie broad prospects techinnovation finance open new space transformation upgrading financial institutions continuously advancing marketoriented reforms digital intelligent transformation international development financial institutions effectively respond current challenges seize strategic opportunities present Chinas total financial assets already substantial production capacity sectors also large Compared sheer volume capital investment opportunities relatively limited backdrop become inevitable trend capital seek higherreturn investment destinations overseas shift helps curb continued decline domestic investment yields stabilize return capital Looking ahead China remain major destination capital inflows also inevitably become major exporter capital expected th FiveYear Plan period Chinas outbound investment exceed foreign capital inflows resulting net capital outflows Returns overseas investments become important component Chinas economic growth practical perspective exports currently considerable pressure many countries regions welcome Chinese investment Chinas industries technologies also highly competitive making possible pursue coordinated going global strategy integrates industrial expansion overseas investment years accumulation China built solid foundation technological innovation th FiveYear Plan period industry technology expected enter phase concentrated breakthroughs result emergence large numbers new technologies period certainty vigorous growth techdriven enterprises innovationfocused finance viable investment targets However opportunities automatically flow traditional financial institutions recent years China United States activities traditional venture capital private equity declined underlying reason todays investment landscape requires far complex capabilities including use massive datasets extensive analysis computation powered artificial intelligence assess probability investment success capabilities fully align traditionally possessed financial institutions engaged techinnovation investments present large amount corporate venture capital entering market become major force venture investment China forefront investment often companies Alibaba Ant Group Tencent words CVC firms actively investing startups rather investment activities led financial sector traditional sense Today even banking sector mobilize hundreds billions yuan equity investment support technological innovation remains extremely difficult accurately identify highquality targets among large number projects CVC firms typically deploy capital areas closely aligned development strategies order support research development Many cuttingedge RD efforts currently driven industry example areas largescale AI models critical research longer confined traditional universities research institutes increasingly advanced enterprises companies possess capital algorithms computing power AI models ability attract large pools talent enabling conduct RD quickly efficiently result often confident investing advanced technological directions CVC firms also play role strategic investors longterm patient capital investment objectives usually centered strengthening companys tech innovation capabilities building complete value chain course achieving profits eventual exits also desirable perspective CVC firms truly embody patient capital strategic longterm vision China government VC also entering market competes traditional financial institutions rushing startup projects gives rise key questions government already invested heavily industrial funds projects accurately selected longstanding challenges project screening resolved issues remain suitably addressed Beyond emerging investment forces techinnovation enterprises also access solid global financing channels backdrop complex ChinaUS relations last year around onequarter companies listed Chinas STAR Market still chose go public US indicating overseas investors remain fundamentally optimistic development prospects Chinas tech sector summary domestic industrial innovation continue surge highquality projects still enjoy diversified wellfunctioning financing channels obtain funding traditional financial institutions seek support investment arms large platform companies raise capital overseas markets Good projects lack sources funding undoubtedly positive techinnovation sector However traditional financial sector represents significant challenge particularly Chinas domestic capital markets techinnovation finance system address challenges China accelerate marketoriented reform digital intelligent transformation internationalization order expand development space First involves market orientation core marketoriented reform lies continuously improving efficiency financial resource allocation ensuring systemic safety Ultimately healthy market one attractive allowing participants earn reasonable returns operating secure reliable environment Achieving goal large extent supported safeguarded digital technologies Second involves digital intelligent transformation Chinas financial sector achieved high level overall development digital intelligent transformation Today entered era AI Generative AI profoundly reshaping landscape financial services must strive become strong players AI era past small number large banks China able develop large models limited practical applications Since emergence opensource models DeepSeek banks sizes able leverage models encouraging development present many opportunities harnessed particularly empowering financial services AI technologies Third involves internationalization present capital relatively abundant China many developing countries remain capitalscarce addition capital China also possesses strong industrial technological competitiveness Chinas industrial going global strategy viable commercial models domestic financial services follow industries overseas opportunities generate returns abroad quite clear Therefore internationalization financial sector indeed urgent necessary highly promising path development writer professor University Chinese Academy Social Sciences chairperson National Data Expert Committee former deputy secretarygeneral State Council,0.12650743099787692,positive
news79,Beijing set ambitious goal aiming GDP growth percent becoming one two Chinese cities reach GDP trillion yuan billion Mayor Yin Yong said Sunday Delivering government work report citys annual two sessions Yin said Beijing deepen coordinated development Tianjin Hebei province push science technology innovation new heights first year th FiveYear Plan period Statistics show companies relocated Beijing register BinhaiZhongguancun science park last year Tianjins Binhai New Area transaction value technology contracts exported Beijing Tianjin Hebei reached billion yuan percent period Significant breakthroughs made key industrial sectors biopharmaceuticals construction new energy vehicle ecoport launched region year focus improving efficiency regional technological innovation mechanism Yin said roll series initiatives take lead basic research tackle key core technologies strengthening strategic scientific technological forces national laboratories Beijing New research innovation platforms established areas include braincomputer interfaces hightemperature superconductors said Looking ahead Beijing plans strengthen local innovation infrastructure advance research key areas Zhongguancun citys flagship science park prioritize development artificial intelligence sector Huairou National Comprehensive Science Center promote highend scientific equipment manufacturing accelerated development Nankou Machikou nationallevel key centers science town Changping district expected improve transfer industrial achievements Lin Jianhua deputy director Beijing Municipal Commission Development Reform said Beijing launching AI Plus initiative expand role artificial intelligence supporting sectors including quantum technology commercial aerospace biopharmaceuticals foster new engines industrial growth Lin said Qualityoflife improvements also spotlight Beijing last year new supportive measures elderly expected announced two sessions week Li Fengqin member Beijing Municipal Committee Chinese Peoples Political Consultative Conference director Shijingshan district medical insurance bureau shared story sessions highlighting impact improved government services elderly man late made special trip last year present banner gratitude bureau Li said tears eyes held hand tightly told mother unable bathe four years disability finally received help Li said districts longterm care insurance agency equipped professional tools visited familys home resolved problem allowing elderly woman live greater dignity Li said could truly feel helplessness man experienced longterm care insurance program often described sixth type social insurance designed address Chinas rapidly aging population program piloted Shijingshan district six years expected expand regions Beijing across China,0.052126749219772464,neutral
news80,strong demand chemical products continuing across Chinas industrial sectors Association International Chemical Manufacturers AICM deepening engagement country strengthening policy dialogue supporting highquality growth foreigninvested chemical companies said top executive commitment underscored newly signed cooperation framework Chinese authorities Shanghaiheadquartered global industrial organization signed strategic cooperation agreement Investment Promotion Agency Ministry Commerce Jan Beijing agreement aims enhance communication industrial matchmaking foreignfunded chemical businesses two sides jointly establish regular forums CEOs multinational chemical companies operating China aiming improve policy transparency favorable business environment Xia Fuliang chairman AICM emphasized cooperation reflects Chinas efficient governance commitment supporting highquality foreign investment Clear direct timely policy communication important foundation longterm investment decisions Xia said noting mechanisms significantly enhance confidence multinational corporations China Founded AICM key player Chinas chemical industry nearly four decades members include companies Europe North America Asia Middle East contributed sectors rapid transformation fragmented production largescale integrated increasingly lowcarbon development China accounts percent global chemical output share widely expected approach percent huge market one fulfilled structural opportunities said Xia also president China operations German specialty chemicals group Evonik companys head segment customs solutions AsiaPacific region AICM revised mission reflect changes chemical industrys operating environment China placing greater emphasis innovation green transition production safety Multinational chemical companies also moving away pricebased competition bringing advanced technologies processes China increasingly serving global markets China operations Believing green transition opportunity rather constraint Xia said chemical materials essential inputs renewable energy electric vehicles energy efficiency upgrades making sector key driver Chinas dualcarbon goals Despite global economic uncertainties investment momentum among multinational chemical companies China remained resilient Major projects include ExxonMobils largescale petrochemical complex Guangdong province SABICs investment project Fujian province Evoniks specialty chemicals projects Jiangsu Sichuan provinces Looking ahead Xia said demand specialty chemicals continue expand sectors new energy vehicles pharmaceuticals healthcare highend equipment China advances rapidly digitalization artificial intelligence chemical industry also accelerating use smart manufacturing datadriven safety management AIassisted research development,0.08665275200989486,neutral
news81,Chinas fiveyear plans promote symbiotic development technology institutions Since Chinas fiveyear plans countrys key mechanism guiding economic development also reflect something deeper Chinas distinctive understanding relationship institutions technology Western economic development theories Douglass Norths institutional economics Daron Acemoglu James Robinsons political economy argue institutions must precede technology According school thought stable inclusive institutions prelude innovation economic progress Yet Chinas trajectory tells different story Rather following linear path Chinas development characterized gradual coevolution institutional change technological advancement process technological progress institutional adaptation reinforced catalyzed jointly shaping Chinas modernization Western tradition economic modernization often explained institutional foundations Industrial Revolution United Kingdom frequently attributed secure property rights functioning markets parliamentary oversight rise United States explained constitutional system open frontier economy inclusive political institutions underlying logic straightforward institutions provide certainty reduce transaction costs create incentives innovation framework strongly influenced development advice multilateral organizations World Bank International Monetary Fund often prescribed good governance institutional reform precondition growth developing economies Chinas early fiveyear plans reflected mixed approach emphasizing institutional technological development first task create planning apparatus Stateowned enterprises central ministries could mobilize resources industrialization China imported largescale equipment technologies Soviet Union Stateled institutional framework helped lay material foundations industrialization Despite significant investments heavy industry lack indigenous technological capability meant much industrial system remained dependent foreign expertise equipment results mixed strong mobilizing resources limited generating broadbased technological economic breakthroughs decisive shift came late early reform openingup policy China recognized country lacked governance mechanisms also cuttingedge technology introduction special economic zones technology transfer joint ventures opening foreign direct investment placed technology center Chinas development technological inflows turn forced institutions adapt legal frameworks intellectual property established protect foreign investors financial reforms introduced accommodate technologyintensive sectors education training systems redesigned produce technologically literate workforce China technological development become central driver institutional innovation th FiveYear Plan onward China entered new phase adaptive coevolution technology institutions leadership emphasized indigenous innovation raising RD expenditure percent GDP percent establishing national hightech zones university science parks number patent applications filed increased sharply million Meanwhile companies Huawei Tencent Alibaba drove technological momentum pressed regulators update competition law consumer protection data governance Together developments forged virtuous cycle technological innovation promoted institutional reform reformed institutions turn sustained new waves innovation th th FiveYear Plans marked clearest articulation strategic focus technology yet also underscored ongoing adaptive relationship technology institutions Strategic sectors semiconductors artificial intelligence biotechnology green energy central policy targets th FiveYear Plan emerging industries elevated become new engine growth added value made around percent GDP th FiveYear Plan quantum computing semiconductors biotech health deep space integrated communications systems identified key priorities time institutional redesigns aligned technological priorities tax incentives State guidance funds th FiveYear Plan used direct finance toward innovation Made China strategy embodies approach instead waiting legal financial systems evolve organically sets ambitious technological priorities simultaneously mobilizing institutional mechanisms subsidies patent rules broader industrial policies support align effect Chinas experience points interactive process technological advancement institutional change evolve together pattern explains Chinas growth trajectory faster transformative many expected framework also global significance Many countries Global South face dilemma weak institutions limited technological capacity traditional advice fix institutions first Chinas example suggests another path invest technology driver reform course institutions still matter China demonstrates built parallel often response technological needs approach provides practical model countries seeking rapid modernization world accelerating technological change China prepares th FiveYear Plan beyond lesson clear coevolution technology institutions remain heart development sequence priority less rigid often assumed AI green energy quantum computing scientific challenges institutional ones demand new regulatory frameworks new education systems new modes global cooperation Chinas planning system adaptability longterm vision uniquely positioned orchestrate integration short reducing Chinas development story debate whether institutions technology lead miss point success fiveyear plans lies pragmatism world confronts new challenges including climate change digital disruption global inequality Chinas experience shows technological development combined adaptive institutional change generate sustained momentum modernization Tariq H Malik,0.07615840949174284,neutral
